0.00.098.285 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.098.810 W srv  llama_server: -----------------
0.00.098.815 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.098.815 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.098.815 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.098.815 W srv  llama_server: -----------------
0.00.100.329 I srv    load_model: loading model '$PROJECT_ROOT/.cache/models/gpt-oss-120b-MXFP4.gguf'
0.00.461.932 W load: setting token '<|message|>' (200008) attribute to USER_DEFINED (16), old attributes: 8
0.00.461.940 W load: setting token '<|constrain|>' (200003) attribute to USER_DEFINED (16), old attributes: 8
0.00.462.082 W load: setting token '<|channel|>' (200005) attribute to USER_DEFINED (16), old attributes: 8
0.00.462.616 W load: setting token '<|start|>' (200006) attribute to USER_DEFINED (16), old attributes: 8
0.00.467.090 W load: special_eog_ids contains both '<|return|>' and '<|call|>', or '<|calls|>' and '<|flush|>' tokens, removing '<|end|>' token from EOG list
0.04.243.177 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.04.250.176 I srv  llama_server: model loaded
0.04.250.184 I srv  llama_server: listening on http://127.0.0.1:11436
0.06.114.506 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.06.114.721 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.10.673.610 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =      4, progress = 0.03, t =   4.56 s / 0.88 tokens per second
0.14.755.381 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =      8, progress = 0.06, t =   8.64 s / 0.93 tokens per second
0.18.862.160 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     12, progress = 0.08, t =  12.75 s / 0.94 tokens per second
0.23.533.091 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     16, progress = 0.11, t =  17.42 s / 0.92 tokens per second
0.28.300.098 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     20, progress = 0.14, t =  22.19 s / 0.90 tokens per second
0.33.114.136 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     24, progress = 0.17, t =  27.00 s / 0.89 tokens per second
0.37.305.017 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     28, progress = 0.19, t =  31.19 s / 0.90 tokens per second
2.54.513.885 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     32, progress = 0.22, t = 168.40 s / 0.19 tokens per second
2.58.762.791 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     36, progress = 0.25, t = 172.65 s / 0.21 tokens per second
3.03.516.449 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     40, progress = 0.28, t = 177.40 s / 0.23 tokens per second
3.08.187.361 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     44, progress = 0.30, t = 182.07 s / 0.24 tokens per second
3.12.679.361 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     48, progress = 0.33, t = 186.56 s / 0.26 tokens per second
3.16.651.985 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     52, progress = 0.36, t = 190.54 s / 0.27 tokens per second
3.21.662.961 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     56, progress = 0.39, t = 195.55 s / 0.29 tokens per second
3.26.792.560 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     60, progress = 0.41, t = 200.68 s / 0.30 tokens per second
3.27.843.974 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     61, progress = 0.42, t = 201.73 s / 0.30 tokens per second
3.31.748.318 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     65, progress = 0.45, t = 205.63 s / 0.32 tokens per second
3.35.933.440 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     69, progress = 0.48, t = 209.82 s / 0.33 tokens per second
3.40.038.052 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     73, progress = 0.50, t = 213.92 s / 0.34 tokens per second
3.44.174.460 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     77, progress = 0.53, t = 218.06 s / 0.35 tokens per second
3.48.976.733 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =     81, progress = 0.56, t = 222.86 s / 0.36 tokens per second
